ts,step,endpoint,latency_ms,status,ok
1789194598.976,200,search,4535.1,200,1
1789194598.982,200,search,4379.0,200,1
1789194599.009,200,search,4786.9,200,1
1789194599.015,200,search,4391.2,200,1
1789194599.036,200,search,4525.4,200,1
1789194599.046,200,orders,7576.8,200,1
1789194599.052,200,search,4221.4,200,1
1789194599.057,200,search,4523.9,200,1
1789194599.064,200,search,4668.0,200,1
1789194599.07,200,orders,7615.8,200,1
1789194599.079,200,search,4233.3,200,1
1789194599.089,200,orders,6731.0,200,1
1789194599.12,100,search,4569.8,200,1
1789194599.123,200,search,4463.4,200,1
1789194599.144,200,orders,7346.5,200,1
1789194599.151,200,search,4801.1,200,1
1789194599.191,200,orders,6874.1,200,1
1789194599.23,100,search,4932.1,200,1
1789194599.232,200,search,4208.3,200,1
1789194599.247,100,search,4940.1,200,1
1789194599.248,200,search,4393.5,200,1
1789194599.258,200,orders,7484.8,200,1
1789194599.293,200,orders,6989.2,200,1
1789194599.306,200,search,4367.1,200,1
1789194599.326,100,search,4665.5,200,1
1789194599.354,200,search,4114.2,200,1
1789194599.361,200,orders,6566.2,200,1
1789194599.392,200,search,4677.1,200,1
1789194599.405,200,search,4121.2,200,1
1789194599.428,200,search,4580.2,200,1
1789194599.429,200,search,4066.5,200,1
1789194599.43,200,search,4177.3,200,1
1789194599.444,200,orders,7186.4,200,1
1789194599.468,200,search,4734.1,200,1
1789194599.479,200,orders,7337.2,200,1
1789194599.489,200,orders,6921.9,200,1
1789194599.509,200,orders,6645.2,200,1
1789194599.511,200,search,4443.2,200,1
1789194599.529,200,search,4119.5,200,1
1789194599.549,200,orders,6604.4,200,1
1789194599.56,200,search,4253.3,200,1
1789194599.568,200,search,4004.5,200,1
1789194599.576,200,search,5597.5,200,1
1789194599.588,200,search,3949.2,200,1
1789194599.605,100,search,5816.9,200,1
1789194599.607,200,search,4465.7,200,1
1789194599.616,200,search,4021.6,200,1
1789194599.621,200,search,4497.5,200,1
1789194599.631,200,search,4598.6,200,1
1789194599.643,200,search,3779.8,200,1
1789194599.673,200,search,4048.4,200,1
1789194599.69,200,search,4270.5,200,1
1789194599.697,200,search,4006.8,200,1
1789194599.716,200,orders,6666.9,200,1
1789194599.719,200,search,4179.6,200,1
1789194599.731,200,search,3897.7,200,1
1789194599.733,200,search,3881.1,200,1
1789194599.757,200,search,5171.9,200,1
1789194599.757,200,search,4359.4,200,1
1789194599.77,200,search,3826.0,200,1
1789194599.772,200,search,4565.9,200,1
1789194599.781,200,search,4339.2,200,1
1789194599.788,200,search,4051.3,200,1
1789194599.8,200,search,3858.8,200,1
1789194599.81,200,search,3787.1,200,1
1789194599.82,200,search,4331.3,200,1
1789194599.831,200,search,4800.2,200,1
1789194599.841,200,search,4191.2,200,1
1789194599.845,200,search,3968.5,200,1
1789194599.846,200,search,4344.8,200,1
1789194599.857,200,search,3960.3,200,1
1789194599.874,200,search,3503.9,200,1
1789194599.878,200,search,3864.7,200,1
1789194599.883,200,search,4051.4,200,1
1789194599.892,200,search,4627.9,200,1
1789194599.918,200,search,4132.3,200,1
1789194599.919,200,search,3888.7,200,1
1789194599.92,200,search,4002.0,200,1
1789194599.948,200,search,4140.5,200,1
1789194599.949,100,search,5673.4,200,1
1789194599.969,200,search,3848.7,200,1
1789194599.982,200,search,4973.9,200,1
1789194599.985,200,search,3781.8,200,1
1789194599.987,200,search,3668.7,200,1
1789194599.993,200,search,3600.0,200,1
1789194600.032,200,search,3894.7,200,1
1789194600.051,200,search,3951.4,200,1
1789194600.059,200,login,1077.5,200,1
1789194600.068,200,search,3806.5,200,1
1789194600.087,200,health,27.9,200,1
1789194600.093,200,search,3779.9,200,1
1789194600.104,200,login,1088.7,200,1
1789194600.109,200,search,4016.6,200,1
1789194600.113,200,health,9.6,200,1
1789194600.121,200,search,3822.0,200,1
1789194600.132,200,search,5001.3,200,1
1789194600.143,200,login,1133.9,200,1
1789194600.147,200,health,4.3,200,1
1789194600.164,200,login,1084.2,200,1
1789194600.166,200,login,1129.8,200,1
1789194600.17,200,health,6.2,200,1
1789194600.186,200,login,1063.1,200,1
1789194600.19,200,health,23.8,200,1
1789194600.205,200,search,4536.1,200,1
1789194600.206,200,health,19.7,200,1
1789194600.214,200,login,1062.4,200,1
1789194600.215,200,login,966.9,200,1
1789194600.226,200,health,11.0,200,1
1789194600.226,200,search,4037.1,200,1
1789194600.237,200,login,1184.4,200,1
1789194600.245,200,health,30.7,200,1
1789194600.245,200,health,8.7,200,1
1789194600.263,200,search,3704.7,200,1
1789194600.284,200,login,978.3,200,1
1789194600.284,200,search,5066.7,200,1
1789194600.29,200,search,3834.0,200,1
1789194600.291,200,health,6.7,200,1
1789194600.296,200,search,4856.1,200,1
1789194600.31,200,search,4180.2,200,1
1789194600.317,200,login,1085.1,200,1
1789194600.32,100,search,3927.4,200,1
1789194600.326,200,health,8.8,200,1
1789194600.339,200,search,3733.5,200,1
1789194600.354,200,search,4628.1,200,1
1789194600.366,200,search,4730.8,200,1
1789194600.373,200,login,1018.6,200,1
1789194600.381,200,health,8.4,200,1
1789194600.384,200,search,3499.8,200,1
1789194600.4,200,login,889.6,200,1
1789194600.408,200,health,7.7,200,1
1789194600.41,200,login,1018.1,200,1
1789194600.411,200,search,3711.9,200,1
1789194600.421,200,health,11.4,200,1
1789194600.435,200,login,1030.0,200,1
1789194600.438,200,login,1008.6,200,1
1789194600.441,200,health,6.5,200,1
1789194600.464,200,search,3362.2,200,1
1789194600.466,200,health,28.5,200,1
1789194600.472,200,search,5155.6,200,1
1789194600.482,200,login,922.4,200,1
1789194600.492,200,search,3486.6,200,1
1789194600.494,200,search,3915.4,200,1
1789194600.497,200,health,15.3,200,1
1789194600.52,200,login,944.5,200,1
1789194600.526,200,health,5.5,200,1
1789194600.552,200,search,3460.7,200,1
1789194600.56,200,login,1031.0,200,1
1789194600.564,200,health,4.0,200,1
1789194600.57,200,search,3431.4,200,1
1789194600.578,200,login,1010.2,200,1
1789194600.581,200,search,3678.1,200,1
1789194600.582,200,health,4.1,200,1
1789194600.587,200,search,3903.5,200,1
1789194600.592,200,login,985.1,200,1
1789194600.598,200,login,976.6,200,1
1789194600.604,200,health,12.6,200,1
1789194600.61,200,health,12.6,200,1
1789194600.614,200,login,997.6,200,1
1789194600.623,200,login,981.0,200,1
1789194600.626,200,health,2.9,200,1
1789194600.635,200,health,20.9,200,1
1789194600.641,200,search,3406.4,200,1
1789194600.648,200,search,3402.5,200,1
1789194600.657,200,login,924.4,200,1
1789194600.681,200,health,25.0,200,1
1789194600.693,200,search,5585.6,200,1
1789194600.697,200,login,978.0,200,1
1789194600.698,200,login,1008.4,200,1
1789194600.702,200,health,5.8,200,1
1789194600.708,200,health,9.9,200,1
1789194600.711,200,login,930.5,200,1
1789194600.72,200,health,9.3,200,1
1789194600.728,200,login,1031.7,200,1
1789194600.736,200,login,927.0,200,1
1789194600.741,200,health,4.2,200,1
1789194600.742,200,health,13.9,200,1
1789194600.744,200,login,987.6,200,1
1789194600.752,200,health,8.1,200,1
1789194600.756,200,login,969.4,200,1
1789194600.765,200,login,1135.1,200,1
1789194600.769,200,login,997.9,200,1
1789194600.774,200,health,9.2,200,1
1789194600.775,200,health,18.5,200,1
1789194600.778,200,login,1190.3,200,1
1789194600.784,200,health,15.1,200,1
1789194600.79,200,health,11.9,200,1
1789194600.802,200,login,1129.9,200,1
1789194600.803,200,login,1033.3,200,1
1789194600.811,200,health,8.2,200,1
1789194600.816,200,login,975.8,200,1
1789194600.82,200,health,17.9,200,1
1789194600.823,200,health,6.8,200,1
1789194600.83,200,login,1031.5,200,1
1789194600.838,200,health,7.4,200,1
1789194600.851,200,search,5875.4,200,1
1789194600.854,200,login,934.9,200,1
1789194600.86,200,health,5.5,200,1
1789194600.863,200,login,1006.3,200,1
1789194600.871,200,search,3494.7,200,1
1789194600.874,200,login,982.5,200,1
1789194600.881,200,health,17.9,200,1
1789194600.891,200,login,1013.5,200,1
1789194600.895,200,health,4.8,200,1
1789194600.897,200,health,22.6,200,1
1789194600.898,200,search,4848.8,200,1
1789194600.917,200,login,948.1,200,1
1789194600.919,200,login,971.8,200,1
1789194600.931,200,search,3265.9,200,1
1789194600.935,200,login,953.3,200,1
1789194600.94,200,health,23.2,200,1
1789194600.943,200,health,7.6,200,1
1789194600.944,200,health,24.9,200,1
1789194600.945,200,login,1027.8,200,1
1789194600.959,200,health,13.7,200,1
1789194600.965,200,login,1989.1,200,1
1789194600.973,200,login,1054.2,200,1
1789194600.982,200,search,3259.7,200,1
1789194600.986,200,login,993.3,200,1
1789194600.989,200,health,16.2,200,1
1789194600.99,200,health,25.4,200,1
1789194600.996,200,health,10.4,200,1
1789194601.002,200,login,1015.7,200,1
1789194601.013,200,login,1028.1,200,1
1789194601.014,200,health,11.7,200,1
1789194601.016,100,search,3326.2,200,1
1789194601.021,200,health,7.2,200,1
1789194601.026,200,login,975.0,200,1
1789194601.032,200,login,1149.5,200,1
1789194601.036,200,health,4.8,200,1
1789194601.039,200,health,12.7,200,1
1789194601.049,200,login,1017.0,200,1
1789194601.064,200,health,14.7,200,1
1789194601.07,200,login,948.6,200,1
1789194601.073,200,health,3.1,200,1
1789194601.079,200,login,947.7,200,1
1789194601.088,200,health,8.4,200,1
1789194601.092,200,login,1025.0,200,1
1789194601.096,200,health,3.5,200,1
1789194601.122,200,search,3227.8,200,1
1789194601.13,200,search,3303.0,200,1
1789194601.132,200,login,906.4,200,1
1789194601.14,200,login,1047.6,200,1
1789194601.144,200,health,11.2,200,1
1789194601.146,200,health,6.0,200,1
1789194601.147,200,search,3388.2,200,1
1789194601.151,200,login,947.2,200,1
1789194601.157,100,search,6729.4,200,1
1789194601.167,200,health,15.4,200,1
1789194601.17,200,login,1339.8,200,1
1789194601.186,200,health,15.2,200,1
1789194601.216,200,login,1485.1,200,1
1789194601.223,200,health,6.2,200,1
1789194601.229,200,login,944.3,200,1
1789194601.233,200,login,893.4,200,1
1789194601.238,200,health,8.5,200,1
1789194601.241,200,health,8.1,200,1
1789194601.243,200,login,979.5,200,1
1789194601.255,200,health,11.4,200,1
1789194601.261,200,login,905.8,200,1
1789194601.275,200,login,977.7,200,1
1789194601.278,200,health,17.1,200,1
1789194601.28,200,health,5.4,200,1
1789194601.308,200,search,3147.6,200,1
1789194601.323,200,search,3111.1,200,1
1789194601.33,200,login,917.8,200,1
1789194601.34,200,login,1911.0,200,1
1789194601.344,200,health,4.6,200,1
1789194601.348,200,login,964.4,200,1
1789194601.35,200,search,3066.5,200,1
1789194601.353,200,health,4.4,200,1
1789194601.354,200,health,24.7,200,1
1789194601.374,200,login,1006.8,200,1
1789194601.379,200,health,4.9,200,1
1789194601.397,200,login,924.3,200,1
1789194601.401,200,health,4.4,200,1
1789194601.423,200,search,3139.7,200,1
1789194601.428,100,search,3513.8,200,1
1789194601.453,200,login,900.4,200,1
1789194601.456,200,health,3.0,200,1
1789194601.463,200,login,1152.8,200,1
1789194601.466,200,login,895.2,200,1
1789194601.471,200,health,7.7,200,1
1789194601.479,200,health,13.4,200,1
1789194601.49,200,login,908.2,200,1
1789194601.496,200,health,6.3,200,1
1789194601.512,200,login,2044.1,200,1
1789194601.516,200,health,3.7,200,1
1789194601.52,200,search,3733.7,200,1
1789194601.532,200,login,838.4,200,1
1789194601.538,200,health,5.3,200,1
1789194601.543,200,search,3029.6,200,1
1789194601.548,200,login,906.7,200,1
1789194601.552,200,health,4.4,200,1
1789194601.558,200,login,909.1,200,1
1789194601.563,200,health,5.1,200,1
1789194601.568,200,search,5502.7,200,1
1789194601.572,200,search,2846.3,200,1
1789194601.577,200,search,3134.2,200,1
1789194601.602,200,search,3132.3,200,1
1789194601.603,200,search,2890.0,200,1
1789194601.628,200,search,3254.4,200,1
1789194601.641,200,search,2878.4,200,1
1789194601.65,200,login,798.2,200,1
1789194601.654,200,health,4.1,200,1
1789194601.68,200,login,748.5,200,1
1789194601.695,200,health,14.3,200,1
1789194601.706,200,login,808.0,200,1
1789194601.712,200,health,6.0,200,1
1789194601.715,200,search,3056.6,200,1
1789194601.724,200,search,6947.2,200,1
1789194601.743,200,search,3966.2,200,1
1789194601.75,200,login,767.3,200,1
1789194601.756,200,health,5.9,200,1
1789194601.781,200,search,3096.5,200,1
1789194601.798,200,search,3472.2,200,1
1789194601.805,200,search,2614.4,200,1
1789194601.836,200,login,704.9,200,1
1789194601.84,200,health,4.0,200,1
1789194601.85,200,login,727.3,200,1
1789194601.854,200,health,3.5,200,1
1789194601.882,200,login,734.4,200,1
1789194601.886,200,health,4.3,200,1
1789194601.895,200,search,5644.2,200,1
1789194601.903,200,search,2857.2,200,1
1789194601.919,200,search,4303.4,200,1
1789194601.93,100,search,9199.5,200,1
1789194601.933,200,search,2674.9,200,1
1789194601.955,200,search,3583.6,200,1
1789194601.98,200,search,2687.2,200,1
1789194601.987,200,search,2917.0,200,1
1789194601.988,200,login,665.1,200,1
1789194601.994,200,search,5992.3,200,1
1789194601.998,200,health,10.1,200,1
1789194602.009,200,login,701.2,200,1
1789194602.011,200,login,1721.0,200,1
1789194602.012,200,login,661.7,200,1
1789194602.019,200,health,9.9,200,1
1789194602.022,200,search,2513.2,200,1
1789194602.022,200,health,11.6,200,1
1789194602.026,200,health,13.7,200,1
1789194602.041,200,search,2597.0,200,1
1789194602.073,200,search,6734.6,200,1
1789194602.077,200,search,3383.1,200,1
1789194602.084,200,search,2535.5,200,1
1789194602.113,200,search,4591.6,200,1
1789194602.125,200,search,7940.3,200,1
1789194602.15,200,search,2789.0,200,1
1789194602.151,200,login,609.0,200,1
1789194602.156,200,login,733.8,200,1
1789194602.159,200,search,2680.6,200,1
1789194602.162,200,health,10.5,200,1
1789194602.163,200,health,7.1,200,1
1789194602.184,200,login,664.1,200,1
1789194602.189,200,health,5.0,200,1
1789194602.204,200,search,4538.7,200,1
1789194602.214,200,login,641.7,200,1
1789194602.218,200,health,4.7,200,1
1789194602.22,200,login,3163.1,200,1
1789194602.223,200,login,622.1,200,1
1789194602.229,200,health,8.2,200,1
1789194602.23,200,health,7.0,200,1
1789194602.244,200,login,603.4,200,1
1789194602.252,200,login,648.8,200,1
1789194602.252,200,health,7.8,200,1
1789194602.259,200,health,7.7,200,1
1789194602.283,200,search,5950.8,200,1
1789194602.31,200,login,682.0,200,1
1789194602.314,200,health,4.8,200,1
1789194602.316,200,login,740.3,200,1
1789194602.323,200,health,6.5,200,1
1789194602.335,200,login,1463.8,200,1
1789194602.34,200,health,5.0,200,1
1789194602.367,200,search,7564.2,200,1
1789194602.379,200,login,664.2,200,1
1789194602.382,200,search,3609.6,200,1
1789194602.386,200,health,7.1,200,1
1789194602.394,200,login,669.1,200,1
1789194602.4,200,login,1813.0,200,1
1789194602.405,200,health,4.5,200,1
1789194602.409,200,health,15.2,200,1
1789194602.428,200,login,684.6,200,1
1789194602.432,200,health,4.0,200,1
1789194602.438,200,search,2722.2,200,1
1789194602.46,200,search,4981.2,200,1
1789194602.489,200,login,707.4,200,1
1789194602.493,200,health,4.3,200,1
1789194602.502,200,login,704.0,200,1
1789194602.507,200,health,5.2,200,1
1789194602.515,200,login,3450.4,200,1
1789194602.523,200,health,8.0,200,1
1789194602.56,200,login,754.8,200,1
1789194602.565,200,login,669.4,200,1
1789194602.566,200,health,5.5,200,1
1789194602.569,200,health,4.3,200,1
1789194602.579,200,search,7682.3,200,1
1789194602.591,200,login,687.7,200,1
1789194602.597,100,search,10012.3,0,0
1789194602.616,200,health,25.1,200,1
1789194602.625,200,login,706.7,200,1
1789194602.633,200,health,7.8,200,1
1789194602.635,200,login,702.4,200,1
1789194602.641,200,health,5.8,200,1
1789194602.677,200,login,690.2,200,1
1789194602.683,200,health,5.6,200,1
1789194602.701,200,login,746.6,200,1
1789194602.707,200,health,5.8,200,1
1789194602.717,200,search,5895.6,200,1
1789194602.735,200,login,2978.8,200,1
1789194602.738,200,login,758.2,200,1
1789194602.743,200,health,5.4,200,1
1789194602.751,200,login,756.8,200,1
1789194602.754,200,health,19.2,200,1
1789194602.771,200,search,7148.0,500,0
1789194602.773,200,health,21.5,200,1
1789194602.785,200,login,1217.7,200,1
1789194602.788,200,health,2.6,200,1
1789194602.794,200,login,753.5,200,1
1789194602.798,200,health,4.5,200,1
1789194602.816,200,search,3863.6,200,1
1789194602.822,200,login,800.2,200,1
1789194602.827,200,login,742.9,200,1
1789194602.828,200,login,751.6,200,1
1789194602.83,200,health,3.2,200,1
1789194602.838,200,health,10.1,200,1
1789194602.846,200,health,24.4,200,1
1789194602.862,200,login,789.1,200,1
1789194602.866,200,health,4.1,200,1
1789194602.89,200,search,7586.1,200,1
1789194602.894,200,login,744.5,200,1
1789194602.9,200,health,5.7,200,1
1789194602.903,200,search,8403.1,200,1
1789194602.914,200,login,800.8,200,1
1789194602.914,200,login,755.2,200,1
1789194602.92,200,health,5.8,200,1
1789194602.922,200,health,8.4,200,1
1789194602.936,200,login,810.3,200,1
1789194602.939,200,health,3.3,200,1
1789194602.956,200,search,7183.0,500,0
1789194602.982,200,search,7451.7,200,1
1789194602.988,100,search,8786.4,500,0
1789194603.01,200,search,4877.7,200,1
1789194603.065,200,login,781.9,200,1
1789194603.067,200,login,862.7,200,1
1789194603.075,200,health,9.3,200,1
1789194603.082,200,health,15.1,200,1
1789194603.088,200,search,4827.3,200,1
1789194603.115,200,search,6248.9,200,1
1789194603.141,100,search,10014.9,0,0
1789194603.169,200,search,4339.2,200,1
1789194603.181,200,login,722.2,200,1
1789194603.183,200,login,4313.3,200,1
1789194603.187,200,health,6.0,200,1
1789194603.195,200,health,11.8,200,1
1789194603.213,200,search,6985.0,200,1
1789194603.216,200,login,833.9,200,1
1789194603.224,200,health,8.0,200,1
1789194603.247,100,search,9715.1,200,1
1789194603.248,200,login,881.3,200,1
1789194603.258,200,health,9.5,200,1
1789194603.258,200,login,2766.2,200,1
1789194603.266,200,search,6642.0,200,1
1789194603.269,200,health,10.3,200,1
1789194603.31,200,login,871.5,200,1
1789194603.326,200,health,15.1,200,1
1789194603.344,100,search,9686.3,200,1
1789194603.36,200,search,8834.6,500,0
1789194603.385,200,login,3276.1,200,1
1789194603.408,200,health,22.4,200,1
1789194603.439,200,search,4932.4,200,1
1789194603.448,200,search,7970.2,200,1
1789194603.47,200,login,4042.9,200,1
1789194603.471,100,search,9401.1,200,1
1789194603.476,200,health,6.1,200,1
1789194603.487,200,login,3667.9,200,1
1789194603.491,200,health,4.3,200,1
1789194603.506,200,login,927.0,200,1
1789194603.527,200,health,21.8,200,1
1789194603.61,200,search,6569.3,200,1
1789194603.644,200,search,4731.1,200,1
1789194603.67,200,search,6155.1,200,1
1789194603.684,200,search,4826.1,200,1
1789194603.7,200,search,8707.3,200,1
1789194603.721,100,search,9741.1,200,1
1789194603.725,200,login,3261.5,200,1
1789194603.731,200,health,5.3,200,1
1789194603.748,200,search,6448.8,200,1
1789194603.775,200,login,1057.7,200,1
1789194603.78,200,search,6607.6,200,1
1789194603.786,200,health,10.6,200,1
1789194603.816,200,login,3970.5,200,1
1789194603.82,200,health,4.0,200,1
1789194603.829,200,login,1058.1,200,1
1789194603.836,200,health,7.0,200,1
1789194603.887,200,login,983.9,200,1
